text,text_clean
"g WA AQ,mbak... roh ngono tak surung e,mbak...✌️🤣","['tidak', 'wa', 'aqmbak', 'roh', 'ngono', 'surung', 'embak']"
wingi Ono wong wedok panas panas nyurung sepedah motor . gatheli direktur e Pertamina Iki g tanggung jawab,"['wing', 'ono', 'wedok', 'panas', 'panas', 'nyurung', 'dah', 'motor', 'gatheli', 'direktur', 'e', 'pertamina', 'iki', 'tidak', 'tanggung']"
"@gibran_rakabuming
@partaigerindra
pemerintahan Bobrok. .","['perintah', 'bobrok']"
@Purbaya Yudhi Sadewa @gerindra @relawan_prabowo1 @prabowo_ri__1,"['yudhi', 'sadewa']"
beat ku sama kayak kaka rusak baru kemarin beli,"['beat', 'ku', 'kayak', 'kakak', 'rusak', 'kemarin', 'beli']"
Pertamina iki asline krungu opo igak se?,"['pertamina', 'iki', 'asline', 'krungu', 'opo', 'igak']"
varioku Yo mogok gaes,"['varioku', 'yo', 'mogok', 'gaes']"
Ya Allah kl lagi buru2 g kebayang nyeselnya kek mana 😭,"['ya', 'allah', 'kl', 'buru', 'tidak', 'bayang', 'nyeselnya', 'kek']"
lapor polisi,"['lapor', 'polisi']"
"spedaku wes brebet 3x gara² Pertamina, padahal isie selalu Pertamax. seng beat parah brebet e Sampe ganti injector😂","['spedaku', 'wes', 'brebet', 'x', 'gara', 'pertamina', 'isie', 'pertamax', 'seng', 'beat', 'parah', 'brebet', 'e', 'sampe', 'ganti', 'injector']"
"ya ngpain coba pke pertalite,gua yg pnya pcx sama adv dri baru aja smpe skrng gprnh pke pertalie bukan sombong tpi emg gprnh mau aja pke pertalite😭✌","['ya', 'ngpain', 'coba', 'pke', 'pertalitegua', 'pnya', 'pcx', 'adv', 'dri', 'aja', 'smpe', 'skrng', 'gprnh', 'pke', 'pertalie', 'bukan', 'sombong', 'tpi', 'gprnh', 'aja', 'pke', 'pertalite']"
"honda ,, ap kabar ???","['honda', 'ap', 'kabar']"
"Motor gw brebet ngempos gasnya biasanya gk seperti ini,udah dibengkelin disaranin suruh pakai shell","['motor', 'brebet', 'ngempos', 'gas', 'tidak', 'iniudah', 'dibengkelin', 'disaranin', 'suruh', 'pakai', 'shell']"
stop pertalite biasakan pakai pertamax atuh,"['stop', 'pertalite', 'biasa', 'pakai', 'pertamax', 'atuh']"
"pertamina kl terus""an bikin mayarakat kecewa dan masyarakat di rugikan bisa kantor/pom bisa di obong masa. jgn main"" masyarakat beli bukan minta","['pertamina', 'kl', 'terus', 'mayarakat', 'kecewa', 'masyarakat', 'rugi', 'kantorpom', 'obong', 'jangan', 'main', 'masyarakat', 'beli', 'bukan']"
motor gua brebet semenjak pake pertalite anj,"['motor', 'gua', 'brebet', 'semenjak', 'pake', 'pertalite', 'anj']"
banyak kendaraan keracunan,"['kendara', 'racun']"
Yg Nggak Jujur Pertamina Atau POM bensin nya Ya,"['tidak', 'jujur', 'pertamina', 'pom', 'bensin', 'ya']"
@bahlil.lahadalia gara-gara elu sialan,"['lahadalia', 'garagara', 'elu', 'sial']"
"@gerindra ini seriusan si Bahlil gak akan di ganti???
padahal dari awal si bahlil sudah bikin rakyat pusing","['serius', 'si', 'bahlil', 'tidak', 'ganti', 'si', 'bahlil', 'rakyat', 'pusing']"
terimakasih pak @bahlil.lahadalia,"['terimakasih', 'lahadalia']"
makin ga nyaman 😔 yg mahal maupun murah sama ajah @Menteri Keuangan RI @gerindra,"['tidak', 'nyaman', 'mahal', 'murah', 'ajah', 'uang', 'ri']"
Tolong ini gmn solusinya capek bgd sumpah pak @gerindra,"['tolong', 'gmn', 'solusi', 'capek', 'bgd', 'sumpah']"
"@bahlil.lahadalia
pak kumaha ieu pak","['lahadalia', 'maha', 'ieu']"
"@gerindra , @gibran_rakabuming denger ni","['denger', 'ni']"
@ANDRE SETIAWAN,['setiawan']
@friscaaa ༘⋆✿ memeg,['memeg']
motorku yo mbrebet” mb😭,"['motor', 'yo', 'mbrebet', 'mb']"
bahlul,['bahlul']
SAMAA NJIR MOTOR GW GINI AKHIR2 INI SEKARANG KENAK 300 NJIR,"['samaa', 'njir', 'motor', 'gin', 'nak', 'njir']"
"kakk sama, beat ku belom ada setaun tapi pas diisi pertalite sekali langsung bermasalah mesinnya","['kakk', 'beat', 'ku', 'bom', 'taun', 'pas', 'isi', 'pertalite', 'langsung', 'masalah', 'mesin']"
"Klo pertalite harus dicampur pertamax, soale sering brebet gitu klo mau abis.","['pertalite', 'campur', 'pertamax', 'soale', 'brebet', 'gitu', 'abis']"
"montorku sisan mb,entek 200rb nak bengkel😔","['montorku', 'sis', 'mbentek', 'rb', 'anak', 'bengkel']"
Kmrin ak mbrebet juga sampe mati2 di jalan padahal seminggu yang lalu bar service apkarna bensin ya,"['kmrin', 'ak', 'mbrebet', 'sampe', 'mati', 'jalan', 'minggu', 'bar', 'service', 'apkarna', 'bensin', 'ya']"
"wes penak gawe shell, malah di kon tutup.","['wes', 'penak', 'gawe', 'shell', 'kon', 'tutup']"
untuk sepeda vario mending pertamax aja..ron 92,"['sepeda', 'vario', 'mending', 'pertamax', 'ajaron']"
pas mangkel mergo ngono ndongoo mbak.ben pejabat sing dholim ndang ketangkep kabeh,"['pas', 'mangkel', 'mergo', 'ngono', 'ndongoo', 'mbakben', 'jabat', 'sing', 'dholim', 'ndang', 'ketangkep', 'kabeh']"
podo scoopyku brebett,"['podo', 'scoopyku', 'brebett']"
jarene pelawak bagio biyen pertamina singkatane 'pertahun minyak naik'.😁,"['jarene', 'lawak', 'bagio', 'biyen', 'pertamina', 'singkatane', 'tahun', 'minyak']"
"Ijolno Supra bapak ae mbak, enak, awet, tahan banting 🤣","['ijolno', 'supra', 'ae', 'mbak', 'enak', 'awet', 'tahan', 'banting']"
@Pertamina @Bahlil Lahadalia,['lahadalia']
mbak Podo,"['mbak', 'podo']"
"mana mau Pertamina tanggung jawab mbk e, mau korupsi yg cepet.","['pertamina', 'tanggung', 'mbk', 'e', 'korupsi', 'cepet']"
pedaku yo brebet mbak tak kiro opoo motorku yo termasuk anyar,"['peda', 'yo', 'brebet', 'mbak', 'kiro', 'opoo', 'motor', 'yo', 'anyar']"
@gerindra terlalu banyak korban bang,"['korban', 'bang']"
tolong samean Nang omah e Bahlil mbak,"['tolong', 'samean', 'nang', 'omah', 'e', 'bahlil', 'mbak']"
ayo RIn Sorong semangaaat. ayo Pertamina bubar AE lek kualitasmu nggateli ancooooor nyusahno rakyat. pejabat2 dibalik Pertamina melek o MATAMU,"['ayo', 'rin', 'sorong', 'semangaaat', 'ayo', 'pertamina', 'bubar', 'ae', 'lek', 'kualitas', 'nggateli', 'ancooooor', 'nyusahno', 'rakyat', 'jabat', 'balik', 'pertamina', 'melek', 'o', 'mata']"
pertamina kok disuruh tanggung jawab..... ya ogahh lahhhh.... kalau disuruh korupsi.... okelahhhhhhh,"['pertamina', 'suruh', 'tanggung', 'ya', 'ogahh', 'lahhhh', 'suruh', 'korupsi', 'okelahhhhhhh']"
hayooo lhooo😁,"['hayooo', 'lhooo']"
@Bahlil Lahadalia,['lahadalia']
"swasta minyaknya dari pertamina juga, podo wae","['swasta', 'minyak', 'pertamina', 'podo', 'wae']"
iyo aku mo mangkel,"['iyo', 'mo', 'mangkel']"
"@pertamina piye ki, tambah gak karu"" an di isi pertalite brebet, di ganti pertamax tambah gak nemen, nyala mati nyala mati🥺","['piye', 'ki', 'tidak', 'karu', 'an', 'isi', 'pertalite', 'brebet', 'ganti', 'pertamax', 'tidak', 'nemen', 'nyala', 'mati', 'nyala', 'mati']"
Aku yang tinggal di daerah harus isi apa ini?? Gak ada pom bensin selain pertamina 😭😭😭,"['tinggal', 'daerah', 'isi', 'tidak', 'pom', 'bensin', 'pertamina']"
demo Pertamina kwalitas pertalite buruk dan hrs tanggungjawab banyak motor org rusak perbaikan mahal hrs gantirugi,"['demo', 'pertamina', 'kwalitas', 'pertalite', 'buruk', 'hrs', 'tanggungjawab', 'motor', 'orang', 'rusak', 'baik', 'mahal', 'hrs', 'gantirugi']"
antara emg sengaja dicampur air atau tangki pendam spbu nya bocor jd kecemar air,"['sengaja', 'campur', 'air', 'tangki', 'pendam', 'spbu', 'bocor', 'cemar', 'air']"
sementara pedahku tak isi banyu putih ae,"['dah', 'isi', 'banyu', 'putih', 'ae']"
apa motor ku nyendat2 juga karena itu😭😭,"['motor', 'ku', 'nyendat']"
kami di kalsel juga sudah kena pertalit brebet,"['kalsel', 'kena', 'pertalit', 'brebet']"
banjarmasin juga ada pak gimna ini😌,"['banjarmasin', 'gimna']"
"sepeda motor saya baru,,ikut brebet dan mogok..gimna solusinya","['sepeda', 'motor', 'baruikut', 'brebet', 'mogokgimna', 'solusi']"
BAHLUL... BAHLUL nyari masalah aja jadi mentri gak Becus,"['bahlul', 'bahlul', 'nyari', 'aja', 'tri', 'tidak', 'becus']"
wihh ngeriii biasanya beli di situ😅,"['wihh', 'ngeriii', 'beli', 'situ']"
"@why @_itz.rapz klk e gara"" nilhh motor ku ok","['rapz', 'klk', 'e', 'gara', 'nilhh', 'motor', 'ku', 'oke']"
anj8ng lah...pom Suasta di beklis si Dajjal nyari kesempatan ga punya kompetitor,"['anjng', 'lahpom', 'suasta', 'beklis', 'si', 'dajjal', 'nyari', 'sempat', 'tidak', 'kompetitor']"
jangan salahin bensin nya barangkali mesin nya,"['jangan', 'salahin', 'bensin', 'barangkali', 'mesin']"
"pertalite,pertamax dll dioplos semua bang, mtr gw jg korban brebet²nya, kirain emng dasar gwnya aja cewek yg makenya asal2an,pdhl oli aki udh gw ganti semua, ternyata emng pda dioplos bensinya😭","['pertalitepertamax', 'dll', 'oplos', 'bang', 'mtr', 'korban', 'brebet nya', 'kirain', 'emng', 'dasar', 'gwnya', 'aja', 'cewek', 'makenya', 'asalanpdhl', 'oli', 'aki', 'ganti', 'emng', 'pda', 'oplos', 'bensinya']"
ekspresi si fefek liat vidio ini🗿,"['ekspresi', 'si', 'fefek', 'liat', 'vidio']"
demo?!,['demo']
coba dong masyarakat kompak jangan bayar pajak 🙏,"['coba', 'masyarakat', 'kompak', 'jangan', 'bayar', 'pajak']"
Skenario teori Awal Dari premium dihilangkan suruh ke pertalite drama lagi dioplos suruh pindah ke pertamax di buat drama apa nanti pindah lagi ke turbo deklite yang lebih mahal tapi kualitasny kedepan disamaratakan,"['skenario', 'teori', 'premium', 'hilang', 'suruh', 'pertalite', 'drama', 'oplos', 'suruh', 'pindah', 'pertamax', 'drama', 'pindah', 'turbo', 'deklite', 'mahal', 'kualitasny', 'depan', 'disamaratakan']"
"Bang, cara baca ""e"" di ""brebet"" itu seperti baca ""e"" di ""enam""","['bang', 'baca', 'e', 'brebet', 'baca', 'e', 'enam']"
Ethanol 10%🥀,['ethanol']
"saran kaa, rekomendasi bensin selain pertalite dong","['saran', 'kaa', 'rekomendasi', 'bensin', 'pertalite']"
aku dengernya pertalite + setanol 😅🙄,"['dengernya', 'pertalite', 'setanol']"
AKU PERTAMAX JG MOGOK JIR,"['pertamax', 'mogok', 'jir']"
pertalite pertamina pelittt,"['pertalite', 'pertamina', 'pelittt']"
Bahenol ( Bahlil Etanol )🗿,"['bahenol', 'bahlil', 'etanol']"
@Boskky @Fajar Habibullah,['habibullah']
"gilakkk yaa, sepedaku mati di tengah jalan
untung gk di tabrak","['gilakkk', 'yaa', 'sepeda', 'mati', 'jalan', 'untung', 'tidak', 'tabrak']"
jare pe tangung jawab pertamina🗿,"['jare', 'pe', 'tangung', 'pertamina']"
itu etanol kak,"['etanol', 'kak']"
motorku beat 2018 nyoba isi pertamax malah berat kayak nerobos banjir,"['motor', 'beat', 'nyoba', 'isi', 'pertamax', 'berat', 'kayak', 'nerobos', 'banjir']"
Mentri Esdm,"['tri', 'esdm']"
pertamina tanggung jawab 4 motorku juga mogok,"['pertamina', 'tanggung', 'motor', 'mogok']"
bahlul kon dorong mbak 🤪🤪,"['bahlul', 'kon', 'dorong', 'mbak']"
"pom mana ngge kak buat jaga""KLO mau ngisi","['pom', 'ngge', 'kak', 'jagaklo', 'ngisi']"
Riau iya jugak sih,"['riau', 'iya', 'jugak']"
panik,['panik']
klo di campur air memang bahaya bget di takap saj klo dikasih air,"['campur', 'air', 'bahaya', 'bget', 'takap', 'saj', 'kasih', 'air']"
"kita sebagai rakyat sudah bayar pajak masih saja dirugikan, kami minta ganti rugi ku ulangi kami minta ganti rugi.","['rakyat', 'bayar', 'pajak', 'rugi', 'ganti', 'rugi', 'ku', 'ulang', 'ganti', 'rugi']"
"anehnya pas pejabat sidak pernyataannya pertalite aman2 aja , kan anj kapitalisasi 🗿","['aneh', 'pas', 'jabat', 'sidak', 'nyata', 'pertalite', 'aman', 'aja', 'anj', 'kapital']"
"motor w rusak anjirrr, kyk gini. udah ke bengkel habis 1jt lebih ga ngaruh, baru sadar gegara pertalitenyaaa😡😭😭","['motor', 'rusak', 'anjirrr', 'kyk', 'gin', 'bengkel', 'habis', 'jt', 'tidak', 'ngaruh', 'sadar', 'gegara', 'pertalitenyaaa']"
di banjarmasin juga banyak motor brebet,"['banjarmasin', 'motor', 'brebet']"
ke suen langsung ae sidang,"['suen', 'langsung', 'ae', 'sidang']"
"smua pulau pak,kami di Banjarmasin pun byk yg mogok.minta tolong di usut pa","['smua', 'pulau', 'pakkami', 'banjarmasin', 'byk', 'mogokminta', 'tolong', 'usut', 'pa']"
yang heran kok Pertamina bilang aman ajaa yaaa? gw bingung,"['heran', 'pertamina', 'bilang', 'aman', 'ajaa', 'yaaa', 'bingung']"
Ngene jare wong” cak ji setingan,"['ngene', 'jare', 'cak', 'ji', 'ting']"
pak prabowo mohon sekali di tindak.ada kecurangan lagi dari pertamina,"['prabowo', 'mohon', 'tindakada', 'curang', 'pertamina']"
pertamina gk ngaku di kalimantan kya gitu juga banyak motor yng rusak habis ngisi bensin di pertamina,"['pertamina', 'tidak', 'ngaku', 'kalimantan', 'kya', 'gitu', 'motor', 'yng', 'rusak', 'habis', 'ngisi', 'bensin', 'pertamina']"
Motorku mati tiba”terus pas jalan apa ini jg efek bensin ini? Adakah yg sma?,"['motor', 'mati', 'tibaterus', 'pas', 'jalan', 'efek', 'bensin', 'ada', 'sma']"
"Kalsel juga banyak yg mogok sepeda motornya hbis ngisi dpom,dengrkn keluhan masyarakat pak peresedin Prabowo 🙏","['kalsel', 'mogok', 'sepeda', 'motor', 'hbis', 'ngisi', 'dpomdengrkn', 'keluh', 'masyarakat', 'peresedin', 'prabowo']"
mtr saya brebet jg bru tdi pagi di isi prtamax mana lagi kerja malah mogok sering mati”,"['mtr', 'brebet', 'bru', 'tdi', 'pagi', 'isi', 'prtamax', 'kerja', 'mogok', 'mati']"
pecat s bahlul,"['pecat', 's', 'bahlul']"
bensin di zaman dulu gak ada masalah,"['bensin', 'zaman', 'tidak']"
pom bensin panjang jiwo juga,"['pom', 'bensin', 'jiwo']"
bahlil posisi. 😳😁😁,"['bahlil', 'posisi']"
jualan bensin kok di oplos negorone pye iki,"['jual', 'bensin', 'oplos', 'negorone', 'pye', 'iki']"
"kapan sih ""jawa"" bisa merdeka ?
tu pulau kena musibah mulu heran 🧐","['jawa', 'merdeka', 'tu', 'pulau', 'kena', 'musibah', 'mulu', 'heran']"
apakah ini gara gara Bahlil??🤔,"['gara', 'gara', 'bahlil']"
@gerindra usut menteri ESDMnya min. kerjanya gak becus ini,"['usut', 'menteri', 'esdmnya', 'min', 'kerja', 'tidak', 'becus']"
parah Pertamina rakyat beli GK pernh hutang tapi rugi dan skrng oplos tmbh dengn etanol...kualat loh,"['parah', 'pertamina', 'rakyat', 'beli', 'tidak', 'pernh', 'hutang', 'rugi', 'skrng', 'oplos', 'tmbh', 'dengn', 'etanolkualat', 'loh']"
niat pgn untung dgn ngoplos pertalite yg ada g laku lg🤣🤣,"['niat', 'untung', 'ngoplos', 'pertalite', 'tidak', 'laku', 'lg']"
bahlil full senyum,"['bahlil', 'full', 'senyum']"
Bahlil mikir gk sih dia tu,"['bahlil', 'mikir', 'tidak', 'tu']"
negara Konoha tambah rusak sama negaranya sendiri,"['negara', 'konoha', 'rusak', 'negara']"
alhamdulillah pertamax,"['alhamdulillah', 'pertamax']"
masih heran kok ga ada demo masalah anomali meresahkan 1 ini,"['heran', 'tidak', 'demo', 'anomali', 'resah']"
"perbuatan goblin ijo, bibit korupsi, penghitam Indonesia, contoh buruk bagi generasi","['buat', 'goblin', 'ijo', 'bibit', 'korupsi', 'hitam', 'indonesia', 'contoh', 'buruk', 'generasi']"
berebet bg bukan berebet,"['rebet', 'bg', 'bukan', 'rebet']"
nyiksa rakyat,"['nyiksa', 'rakyat']"
isi. pakai bahan bakar pesawat atau mesin di modifikasi jadi diesel lebih realistis,"['isi', 'pakai', 'bahan', 'bakar', 'pesawat', 'mesin', 'modifikasi', 'diesel', 'realistis']"
. Gapaham lagi si bahlil msih d pekerjakan,"['gapaham', 'si', 'bahlil', 'msih', 'kerja']"
D*jj*l bener menteri esdm ini,"['djjl', 'bener', 'menteri', 'esdm']"
bahlil kon,"['bahlil', 'kon']"
trus gimna shell masih kosong balil zholim,"['trus', 'gimna', 'shell', 'kosong', 'balil', 'zholim']"
bahlill anjj,"['bahlill', 'anjj']"
lil lil lil bahlin goblin si pencuri nikel dan pemabok ethanol (kalau bisa dibuat meme tolong ya),"['lil', 'lil', 'lil', 'bahlin', 'goblin', 'si', 'curi', 'nikel', 'pemabok', 'ethanol', 'meme', 'tolong', 'ya']"
"Ga bang, ga pertalite doang gua isi pertamek juga brebet, sekali lagi BREBET","['tidak', 'bang', 'tidak', 'pertalite', 'doang', 'gua', 'isi', 'pertamek', 'brebet', 'brebet']"
"sumpah bikin rugi. kita udah ga keluar duit buat bensin aja, tp juga buat biaya service yg ga murah. laknat banget sumpah, berhasil bikin rakyat menderita👏🏻","['sumpah', 'rugi', 'tidak', 'duit', 'bensin', 'aja', 'biaya', 'service', 'tidak', 'murah', 'laknat', 'banget', 'sumpah', 'hasil', 'rakyat', 'derita']"
ya allah kenapa sih menteri mneteri pada gilaaaaa smuaaa.... allahu akbar,"['ya', 'allah', 'menteri', 'mneteri', 'gilaaaaa', 'smuaaa', 'allahu', 'akbar']"
"iya cok nyusahkan rakyat terus, udh lah umr seihklas nya","['iya', 'cok', 'nyusahkan', 'rakyat', 'umr', 'seihklas']"
"santai aja, kita nanti masuk surga jalur di zolimi pemerintah 😁","['santai', 'aja', 'masuk', 'surga', 'jalur', 'zolimi', 'perintah']"
Demo ke c Bahlil bikin ulah,"['demo', 'c', 'bahlil', 'ulah']"
Babii B nya apa teman2?,"['babi', 'b', 'teman']"
mtorku vario ben dino go pertalite alhamdulillah ora brebet seh soale cop busi ampe busi ne di ganti seng racing awale brebet go pertalite pas busine gawanan mtor ambe cop busine saiki aman rek,"['mtorku', 'vario', 'ben', 'dino', 'go', 'pertalite', 'alhamdulillah', 'ora', 'brebet', 'seh', 'soale', 'cop', 'busi', 'ampe', 'busi', 'ne', 'ganti', 'seng', 'racing', 'awale', 'brebet', 'go', 'pertalite', 'pas', 'busine', 'gawan', 'mtor', 'ambe', 'cop', 'busine', 'saiki', 'aman', 'rek']"
"km sopan banget, sukses sekali ortu yg udah membesarkan n mendidik km dek, beruntung laki"" kelak yg menjadi suamimu","['sopan', 'banget', 'sukses', 'ortu', 'besar', 'n', 'didik', 'dek', 'untung', 'laki', 'kelak', 'suami']"
Pnyae tmnku jg beat street e rusak,"['pnyae', 'tmnku', 'beat', 'street', 'e', 'rusak']"
Karyawan e pertimini pas di protes ngomong e sepeda e seng rusuh😂,"['karyawan', 'e', 'pertimini', 'pas', 'protes', 'ngomong', 'e', 'sepeda', 'e', 'seng', 'rusuh']"
Iki pemerintah turu a,"['iki', 'perintah', 'turu', 'a']"
gua takut liat tandon air Oren belakang,"['gua', 'takut', 'liat', 'tandon', 'air', 'oren']"
Audit Direktur Pertamina,"['audit', 'direktur', 'pertamina']"
kelakuane Mr B,"['kelakuane', 'mr', 'b']"
itu model nya,['model']
sepedaku ya mbrebet,"['sepeda', 'ya', 'mbrebet']"
pantes motor ku brebet,"['pantes', 'motor', 'ku', 'brebet']"
"yang ngasih saran pertalite dicampur etanol: SOK SIBUK, NYUSAHIN ORANG, THE REAL BEBAN NEGARA.","['ngasih', 'saran', 'pertalite', 'campur', 'etanol', 'sok', 'sibuk', 'nyusahin', 'orang', 'the', 'real', 'beban', 'negara']"
"heran sama si bahlil, tiap buat kebijakan kebanyakan blunder mulu. 😑","['heran', 'si', 'bahlil', 'bijak', 'banyak', 'blunder', 'mulu']"
harusnya beli pentol beli busi,"['beli', 'pentol', 'beli', 'busi']"
"kang bengkel = makasih Bahlil
pembeli Ben = Bahlil kon🗿","['kang', 'bengkel', 'makasih', 'bahlil', 'beli', 'ben', 'bahlil', 'kon']"
kapan bahlil di pecat,"['bahlil', 'pecat']"
puodooooo... 😭😭😭,['puodooooo']
disana ada SPBu kode 31 kah?,"['sana', 'spbu', 'kode', 'kah']"
DEMO SURUH CABUT PERATURAN BUAT PRODUK LUAR NEGERI SEPERTI SELL UNTUK DIBERIKAN IJIN DAN KEBEBASAN UNTUK BERJUALAN DI INDO,"['demo', 'suruh', 'pergi', 'atur', 'produk', 'negeri', 'sell', 'ijin', 'bebas', 'jual', 'indo']"
"ket wingi ko seliweran nang beranda motor2 do mogok ..iki area jatim,,smoga cpt d atasi pertamina..wah ngerugi kan uwong akeh nek ngene ki..
smoga Area jateng ,jogya ttp aman ..","['ket', 'wing', 'ko', 'seliwer', 'nang', 'beranda', 'motor', 'do', 'mogok', 'iki', 'area', 'jatimsmoga', 'cpt', 'atas', 'pertaminawah', 'ngerugi', 'uwong', 'akeh', 'nek', 'ngene', 'ki', 'smoga', 'area', 'jateng', 'jogya', 'ttp', 'aman']"
pemerintah denger suara rakyat gak sih?! 😡,"['perintah', 'denger', 'suara', 'rakyat', 'tidak']"
dosa besar pertamina sdh buat masyarakat Indonesia sengsara sepedanya rusak,"['dosa', 'pertamina', 'masyarakat', 'indonesia', 'sengsara', 'sepeda', 'rusak']"
pemerintah konoha cap gathel. nyusahne wong cilik tok.,"['perintah', 'konoha', 'cap', 'gathel', 'nyusahne', 'cilik', 'tok']"
Oleh mesoh a lek😔 ijoli duet bengkelku🫴🏻,"['mesoh', 'a', 'lek', 'ijoli', 'duet', 'bengkel']"
up,['up']
bahlil ga turun besok netijen lain yang kenak,"['bahlil', 'tidak', 'turun', 'besok', 'netijen', 'nak']"
Tiwas ngisi full Pertamax 😭 Mosok di isi kuah rawon 😭,"['tiwas', 'ngisi', 'full', 'pertamax', 'mosok', 'isi', 'kuah', 'rawon']"
"itulah kenyataan negara kita, selalubikun susah rakyatnya","['nyata', 'negara', 'selalubikun', 'susah', 'rakyat']"
"rindu ngisi nang indostasion, soale wes podo tutup terpaksa pertamax 😭","['rindu', 'ngisi', 'nang', 'indostasion', 'soale', 'wes', 'podo', 'tutup', 'paksa', 'pertamax']"
vario ku saiki yo menguk menguk mosok podo karo wong2 mbrebet,"['vario', 'ku', 'saiki', 'yo', 'kuk', 'kuk', 'mosok', 'podo', 'karo', 'mbrebet']"
salahmu pake pertalite. dapat motor baru ko diisi bensin subsidian jelas kamu sing salah,"['salah', 'pake', 'pertalite', 'motor', 'ko', 'isi', 'bensin', 'subsidi', 'sing', 'salah']"
SUMPAH KALIMANTAN KYK GINI SERENTAK JG BREBET2 BULAN APRIL🥲🥲,"['sumpah', 'kalimantan', 'kyk', 'gin', 'serentak', 'brebet', 'april']"
aku wis beralih ke BP,"['wis', 'alih', 'bp']"
"dulu banyak pom bensin ""Mobil"" sepi pembeli. jadi ikhlasin aja jadi langganan Pertamina 😂😂🤣🤣","['pom', 'bensin', 'mobil', 'sepi', 'beli', 'ikhlasin', 'aja', 'langgan', 'pertamina']"
pokok aku ojok kongkon tanggung jawab 😌😭,"['pokok', 'ojok', 'kongkon', 'tanggung']"
"Opo enak'e di isi ambek Alkohol, campur kuku Bima ae yo😁😁","['opo', 'enake', 'isi', 'ambek', 'alkohol', 'campur', 'kuku', 'bima', 'ae', 'yo']"
"Pertingnya tau kompresi kendaraan yg kita pake,Mau nya hemat yg penting motor jalan","['ting', 'kompresi', 'kendara', 'pakemau', 'hemat', 'motor', 'jalan']"
